,Name,income,income_per_capita,employment_labor_force,employment_civilian_labor_force,employment_employed,employment_unemployed,employment_male_business_and_financial_operations_occupations,employment_male_computer_engineering_and_science_occupations,employment_male_computer_and_mathematical_occupations,employment_female_business_and_financial_operations_occupations,employment_female_computer_engineering_and_science_occupations,employment_female_computer_and_mathematical_occupations,poverty,age,population,median_gross_rent,median_home_value,education_none,education_high_school,education_ged,education_associates,education_bachelors,education_masters,education_professional,education_doctorate,state,Year
476,District of Columbia,93547.0,63793.0,405651.0,402460.0,373967.0,28493.0,19400.0,27179.0,16132.0,25913.0,19079.0,10337.0,100618.0,34.3,683154.0,1681.0,635900.0,6160.0,63511.0,12051.0,14508.0,124285.0,106838.0,47536.0,20810.0,11,2021
477,Florida,61777.0,35216.0,10448290.0,10377036.0,9824911.0,552125.0,244369.0,358517.0,200091.0,281075.0,123538.0,68874.0,2744612.0,42.3,21339762.0,1301.0,248700.0,248308.0,3641011.0,641918.0,1544611.0,3038293.0,1253271.0,356975.0,191417.0,12,2021
478,Georgia,65030.0,34516.0,5329864.0,5274596.0,4983753.0,290843.0,129029.0,217355.0,124698.0,156715.0,85238.0,48517.0,1441351.0,37.1,10625615.0,1110.0,206700.0,107120.0,1598837.0,326511.0,576689.0,1426415.0,643718.0,161767.0,103325.0,13,2021
479,Hawaii,88005.0,39045.0,764801.0,717453.0,680301.0,37152.0,13022.0,24552.0,11110.0,17410.0,8871.0,3639.0,133740.0,39.6,1453498.0,1755.0,662100.0,11896.0,246918.0,27011.0,112084.0,226399.0,83849.0,24381.0,15789.0,15,2021
480,Idaho,63377.0,31509.0,887977.0,883059.0,847426.0,35633.0,17580.0,34819.0,14849.0,20579.0,12083.0,5037.0,202560.0,36.8,1811617.0,952.0,266500.0,11869.0,253718.0,60803.0,117437.0,231259.0,79872.0,19205.0,14946.0,16,2021
481,Illinois,72563.0,39571.0,6705184.0,6686514.0,6273473.0,413041.0,187089.0,283506.0,159351.0,210952.0,99139.0,54638.0,1483378.0,38.5,12821813.0,1097.0,212600.0,130900.0,1910784.0,315398.0,722272.0,1910757.0,920298.0,212604.0,125910.0,17,2021
482,Indiana,61944.0,32537.0,3416171.0,3411413.0,3250923.0,160490.0,69533.0,129950.0,55437.0,84914.0,41104.0,20010.0,819005.0,37.9,6751340.0,891.0,158500.0,51633.0,1250041.0,235954.0,403773.0,797977.0,334885.0,69354.0,51083.0,18,2021
483,Iowa,65429.0,34817.0,1689338.0,1686696.0,1620796.0,65900.0,36167.0,65103.0,31830.0,48386.0,21927.0,12008.0,339695.0,38.3,3179090.0,845.0,160700.0,19109.0,565056.0,83817.0,253485.0,423852.0,144056.0,34880.0,26932.0,19,2021
484,Kansas,64521.0,34968.0,1530430.0,1512063.0,1450216.0,61847.0,36237.0,64162.0,31992.0,41682.0,20147.0,10191.0,327209.0,37.0,2932099.0,912.0,164800.0,22280.0,416830.0,76509.0,170483.0,415201.0,181958.0,37562.0,26514.0,20,2021
485,Kentucky,55454.0,30634.0,2135988.0,2121880.0,2009185.0,112695.0,41552.0,64845.0,30833.0,50383.0,22741.0,10647.0,709140.0,39.0,4494141.0,826.0,155100.0,34640.0,803049.0,197458.0,263311.0,461841.0,232970.0,56514.0,33745.0,21,2021
486,Louisiana,53571.0,30340.0,2179709.0,2160206.0,2013907.0,146299.0,39372.0,63844.0,21713.0,47266.0,23748.0,10030.0,850486.0,37.4,4657305.0,923.0,174000.0,41515.0,864695.0,171509.0,209561.0,511447.0,200435.0,56205.0,31996.0,22,2021
487,Maine,63182.0,36171.0,713221.0,711350.0,681187.0,30163.0,14636.0,25708.0,11456.0,19238.0,9777.0,4519.0,145992.0,44.7,1357046.0,927.0,212100.0,6330.0,258100.0,49282.0,102198.0,209253.0,89039.0,21308.0,14850.0,23,2021
488,Maryland,91431.0,45915.0,3330279.0,3296484.0,3120977.0,175507.0,98550.0,222727.0,128732.0,125778.0,100486.0,56998.0,550074.0,38.9,6148545.0,1485.0,338500.0,64093.0,884726.0,129566.0,290613.0,934036.0,578591.0,134194.0,115661.0,24,2021
489,Massachusetts,89026.0,48617.0,3882484.0,3876978.0,3667019.0,209959.0,118364.0,244983.0,126422.0,134297.0,101555.0,44595.0,668780.0,39.6,6991852.0,1429.0,424700.0,79741.0,998781.0,138304.0,376608.0,1215939.0,701003.0,151981.0,147426.0,25,2021
490,Michigan,63202.0,34768.0,5007906.0,5002960.0,4692409.0,310551.0,109352.0,249591.0,98102.0,131991.0,77303.0,35549.0,1310058.0,39.8,10062512.0,946.0,172100.0,79529.0,1698210.0,273069.0,671205.0,1287856.0,615472.0,130123.0,86211.0,26,2021
491,Minnesota,77706.0,41204.0,3109813.0,3105784.0,2980477.0,125307.0,87116.0,158170.0,83068.0,107211.0,57341.0,29500.0,512312.0,38.2,5670472.0,1081.0,250200.0,53273.0,801722.0,117374.0,447640.0,944751.0,354504.0,87755.0,58452.0,27,2021
492,Mississippi,49111.0,26807.0,1345038.0,1331967.0,1240790.0,91177.0,19279.0,32194.0,10662.0,26856.0,10248.0,4717.0,557111.0,37.8,2967023.0,830.0,133000.0,25884.0,469188.0,119029.0,207794.0,280355.0,127528.0,29987.0,21058.0,28,2021
493,Missouri,61043.0,33770.0,3104195.0,3084786.0,2945966.0,138820.0,70243.0,121601.0,66094.0,91562.0,44726.0,24992.0,762023.0,38.8,6141534.0,886.0,171800.0,38307.0,1083713.0,192888.0,342927.0,789957.0,363092.0,78069.0,54081.0,29,2021
494,Montana,60560.0,34423.0,552144.0,548944.0,526641.0,22303.0,9013.0,19192.0,7496.0,12414.0,7605.0,3204.0,131512.0,40.0,1077978.0,886.0,263700.0,3112.0,172411.0,35085.0,71110.0,166825.0,57507.0,15666.0,11228.0,30,2021
495,Nebraska,66644.0,35189.0,1052366.0,1046463.0,1011989.0,34474.0,25370.0,42631.0,23864.0,29141.0,13997.0,8153.0,195455.0,36.7,1951480.0,909.0,174100.0,19563.0,281323.0,45022.0,136857.0,274664.0,103385.0,24415.0,17711.0,31,2021
496,Nevada,65686.0,34621.0,1549597.0,1538959.0,1429447.0,109512.0,28449.0,45008.0,22867.0,35036.0,15307.0,8005.0,388814.0,38.3,3059238.0,1238.0,315900.0,40475.0,497592.0,89996.0,181391.0,359703.0,134479.0,36237.0,21184.0,32,2021
497,New Hampshire,83449.0,43877.0,769793.0,767453.0,738506.0,28947.0,17986.0,44935.0,22074.0,22833.0,14403.0,8020.0,98429.0,43.0,1372175.0,1212.0,288700.0,7085.0,228387.0,40955.0,101383.0,230314.0,110986.0,19946.0,15789.0,33,2021
498,New Jersey,89703.0,46691.0,4905036.0,4893875.0,4588902.0,304973.0,163902.0,248241.0,149689.0,153677.0,90576.0,49885.0,883896.0,40.0,9234024.0,1436.0,355700.0,100246.0,1532767.0,160793.0,430589.0,1611515.0,763884.0,178003.0,107451.0,34,2021
499,New Mexico,54020.0,29624.0,964460.0,952564.0,889428.0,63136.0,16401.0,42519.0,15446.0,21652.0,14692.0,6016.0,378896.0,38.3,2109366.0,897.0,184800.0,19774.0,305573.0,65825.0,127548.0,225538.0,127471.0,27269.0,26763.0,35,2021
500,New York,75157.0,43208.0,10331727.0,10306430.0,9663517.0,642913.0,280303.0,383912.0,213401.0,298696.0,152048.0,72579.0,2636823.0,39.2,20114745.0,1390.0,340600.0,329538.0,2992384.0,561214.0,1246638.0,2996306.0,1706772.0,433494.0,230140.0,36,2021
501,North Carolina,60516.0,34209.0,5219602.0,5119397.0,4845768.0,273629.0,119175.0,218103.0,120377.0,151299.0,85008.0,44666.0,1379672.0,39.0,10367022.0,988.0,197500.0,88587.0,1491885.0,295709.0,706805.0,1481848.0,621189.0,134988.0,101138.0,37,2021
502,North Dakota,68131.0,37343.0,424182.0,416764.0,403612.0,13152.0,7705.0,13763.0,5099.0,10335.0,4399.0,1859.0,80390.0,35.2,773344.0,853.0,209900.0,3823.0,110990.0,20410.0,71266.0,112023.0,32085.0,7056.0,5488.0,38,2021
503,Ohio,61938.0,34526.0,5981645.0,5970869.0,5656463.0,314406.0,137529.0,251392.0,126349.0,160704.0,81693.0,41939.0,1528963.0,39.4,11769923.0,870.0,159900.0,78456.0,2324639.0,312216.0,713240.0,1483021.0,674554.0,145311.0,95443.0,39,2021
504,Oklahoma,56956.0,30976.0,1902597.0,1881598.0,1786742.0,94856.0,35934.0,64465.0,29811.0,48111.0,20038.0,9940.0,583853.0,36.8,3948136.0,862.0,150800.0,30779.0,673014.0,130712.0,214570.0,457256.0,173720.0,40742.0,28424.0,40,2021
505,Oregon,70084.0,37816.0,2150814.0,2146693.0,2026107.0,120586.0,48842.0,106211.0,49167.0,59255.0,38998.0,17290.0,498517.0,39.6,4207177.0,1250.0,362200.0,34201.0,539294.0,128789.0,270372.0,644813.0,275519.0,68616.0,52146.0,41,2021
506,Pennsylvania,67587.0,37725.0,6671309.0,6662890.0,6295594.0,367296.0,174445.0,289208.0,146183.0,188937.0,103918.0,51970.0,1482811.0,40.8,12970650.0,1013.0,197300.0,98390.0,2727779.0,351560.0,795367.0,1813647.0,859980.0,196159.0,147464.0,42,2021
507,Rhode Island,74489.0,39603.0,592466.0,588135.0,552707.0,35428.0,14218.0,25678.0,12683.0,16251.0,9283.0,4415.0,118257.0,40.0,1091949.0,1097.0,292600.0,12521.0,178129.0,35587.0,62893.0,160523.0,77992.0,18212.0,14042.0,44,2021
508,South Carolina,58234.0,32823.0,2479690.0,2444002.0,2313378.0,130624.0,46442.0,90660.0,38012.0,56939.0,30054.0,15608.0,718345.0,39.8,5078903.0,970.0,181800.0,39318.0,851802.0,156209.0,351120.0,653988.0,288540.0,60868.0,43028.0,45,2021
509,South Dakota,63920.0,33468.0,466180.0,463198.0,448357.0,14841.0,7646.0,14437.0,6282.0,10551.0,5663.0,2422.0,106291.0,37.1,881785.0,809.0,187800.0,4431.0,147811.0,26980.0,68241.0,119331.0,38009.0,10182.0,6515.0,46,2021
510,Tennessee,58516.0,32908.0,3399281.0,3380708.0,3201140.0,179568.0,71192.0,115181.0,57965.0,85233.0,41944.0,21375.0,955929.0,38.8,6859497.0,951.0,193700.0,51894.0,1217869.0,267944.0,357650.0,859255.0,356100.0,87302.0,64554.0,47,2021
511,Texas,67321.0,34255.0,14492816.0,14390216.0,13618630.0,771586.0,354803.0,651046.0,338239.0,410448.0,200081.0,109319.0,3965117.0,35.0,28862581.0,1146.0,202600.0,428003.0,3747907.0,815712.0,1402444.0,3791665.0,1522588.0,327556.0,229386.0,48,2021
512,Utah,79133.0,33378.0,1653818.0,1648313.0,1590143.0,58170.0,48730.0,94908.0,56404.0,41246.0,23978.0,13365.0,278486.0,31.3,3231370.0,1171.0,339700.0,18794.0,377270.0,58341.0,189992.0,450953.0,166433.0,35638.0,27835.0,49,2021
513,Vermont,67674.0,37903.0,349819.0,348907.0,335239.0,13668.0,7019.0,13920.0,6647.0,9419.0,5500.0,2363.0,64962.0,42.7,641637.0,1070.0,240600.0,2630.0,113463.0,13665.0,38964.0,110000.0,54302.0,11805.0,9583.0,50,2021
514,Virginia,80615.0,43267.0,4552635.0,4422588.0,4219781.0,202807.0,139184.0,288413.0,183654.0,163566.0,111857.0,71906.0,828664.0,38.5,8582479.0,1326.0,295500.0,74749.0,1173844.0,228643.0,465927.0,1338831.0,762490.0,155464.0,115612.0,51,2021
515,Washington,82400.0,43817.0,3958572.0,3899915.0,3701656.0,198259.0,97339.0,267348.0,160178.0,120226.0,86772.0,48177.0,746904.0,37.9,7617364.0,1439.0,397600.0,70975.0,946464.0,203829.0,536996.0,1217575.0,544325.0,120128.0,85980.0,53,2021
516,West Virginia,50884.0,28761.0,788433.0,786365.0,736088.0,50277.0,12304.0,23411.0,10497.0,15883.0,8032.0,3306.0,295632.0,42.6,1801049.0,770.0,128800.0,10840.0,432304.0,79928.0,98115.0,165975.0,81546.0,17591.0,13169.0,54,2021
517,Wisconsin,67080.0,36754.0,3127362.0,3123629.0,3014612.0,109017.0,69468.0,136599.0,65318.0,90303.0,50551.0,24169.0,610632.0,39.6,5871661.0,916.0,200400.0,37230.0,1070081.0,139670.0,449533.0,833670.0,312037.0,70286.0,52306.0,55,2021
518,Wyoming,68002.0,36288.0,300833.0,297398.0,284934.0,12464.0,3600.0,9862.0,3091.0,4890.0,3753.0,1171.0,60482.0,38.2,576641.0,878.0,237900.0,2706.0,90197.0,20753.0,45150.0,69809.0,30947.0,5993.0,4534.0,56,2021
519,Puerto Rico,21967.0,14047.0,1238879.0,1236011.0,1055843.0,180168.0,21586.0,23938.0,9439.0,31336.0,12525.0,3803.0,1400997.0,43.1,3311274.0,505.0,111800.0,56393.0,618395.0,54097.0,264340.0,469856.0,129632.0,29645.0,28977.0,72,2021
520,Alabama,59609.0,33344.0,2345086.0,2329696.0,2209666.0,120030.0,43458.0,94854.0,40414.0,56056.0,30939.0,15793.0,768897.0,39.3,5028092.0,925.0,179400.0,45445.0,864977.0,176748.0,306021.0,572252.0,261039.0,56574.0,42980.0,01,2022
521,Alaska,86370.0,42828.0,383078.0,362197.0,339162.0,23035.0,6323.0,14917.0,4985.0,9085.0,6349.0,1618.0,75227.0,35.3,734821.0,1345.0,318000.0,3875.0,114087.0,26039.0,43357.0,93744.0,39645.0,9589.0,6419.0,02,2022
522,Arizona,72581.0,38334.0,3490030.0,3467247.0,3281189.0,186058.0,92513.0,169334.0,87369.0,105590.0,53156.0,29329.0,916876.0,38.4,7172282.0,1308.0,321400.0,80113.0,953769.0,197611.0,445866.0,958447.0,429317.0,93897.0,69793.0,04,2022
523,Arkansas,56335.0,31868.0,1397075.0,1391084.0,1319483.0,71601.0,25299.0,40662.0,21558.0,32728.0,13202.0,6915.0,475729.0,38.4,3018669.0,868.0,162400.0,27369.0,573876.0,119999.0,159514.0,317437.0,134754.0,29822.0,19966.0,05,2022
524,California,91905.0,45591.0,20168662.0,20011853.0,18729798.0,1282055.0,496753.0,1086076.0,576551.0,588988.0,405537.0,191740.0,4685272.0,37.3,39356104.0,1856.0,659300.0,880931.0,4837641.0,647858.0,2136258.0,5935292.0,2515475.0,687281.0,488925.0,06,2022
525,Colorado,87598.0,47346.0,3205413.0,3165225.0,3021742.0,143483.0,94083.0,203522.0,110430.0,107923.0,68286.0,33272.0,540105.0,37.3,5770790.0,1594.0,465900.0,50945.0,660933.0,153275.0,334723.0,1083618.0,481793.0,100044.0,76234.0,08,2022
526,Connecticut,90213.0,52034.0,1955341.0,1947575.0,1832525.0,115050.0,58001.0,98379.0,46776.0,66456.0,34116.0,15755.0,355692.0,40.9,3611317.0,1374.0,323700.0,37949.0,570708.0,80080.0,192167.0,573917.0,341203.0,81685.0,46421.0,09,2022
527,Delaware,79325.0,42180.0,505728.0,501770.0,474455.0,27315.0,12008.0,21326.0,11112.0,16853.0,9940.0,4803.0,107790.0,41.4,993635.0,1286.0,305200.0,6745.0,184812.0,23317.0,58540.0,139213.0,75033.0,13180.0,13931.0,10,2022
528,District of Columbia,101722.0,71297.0,400930.0,397662.0,369398.0,28264.0,19611.0,28707.0,16878.0,26071.0,19031.0,9764.0,98039.0,34.8,670587.0,1817.0,705000.0,6109.0,61269.0,11547.0,14834.0,124860.0,109410.0,48095.0,21167.0,11,2022
529,Florida,67917.0,38850.0,10629693.0,10555633.0,10023737.0,531896.0,258433.0,385439.0,216255.0,295745.0,133127.0,74985.0,2725633.0,42.4,21634529.0,1444.0,292200.0,266243.0,3671306.0,645493.0,1567030.0,3154240.0,1308569.0,372331.0,202326.0,12,2022
530,Georgia,71355.0,37836.0,5406476.0,5350069.0,5069418.0,280651.0,135605.0,231386.0,133158.0,163731.0,91242.0,52201.0,1415573.0,37.2,10722325.0,1221.0,245900.0,116098.0,1611827.0,331469.0,594639.0,1464589.0,669304.0,165134.0,108680.0,13,2022
531,Hawaii,94814.0,42683.0,760387.0,710984.0,675071.0,35913.0,13328.0,25555.0,11588.0,17860.0,9407.0,4025.0,135941.0,39.9,1450589.0,1868.0,764800.0,12474.0,244486.0,28341.0,113060.0,227243.0,85984.0,25539.0,16217.0,15,2022
532,Idaho,70214.0,34919.0,912877.0,907617.0,873463.0,34154.0,19493.0,37903.0,16627.0,20762.0,13189.0,5379.0,198788.0,36.9,1854109.0,1061.0,331600.0,13404.0,259629.0,59549.0,119611.0,244372.0,85760.0,20684.0,15407.0,16,2022
533,Illinois,78433.0,43198.0,6697663.0,6678194.0,6280447.0,397747.0,192215.0,298813.0,166176.0,217418.0,105390.0,57585.0,1467893.0,38.7,12757634.0,1179.0,239100.0,139881.0,1899480.0,316426.0,727981.0,1924339.0,938097.0,214115.0,130899.0,17,2022
534,Indiana,67173.0,35578.0,3446205.0,3441316.0,3286714.0,154602.0,70927.0,135883.0,57660.0,86095.0,43810.0,21692.0,810702.0,38.0,6784403.0,967.0,183600.0,56042.0,1258288.0,237530.0,408878.0,815853.0,342003.0,69602.0,52190.0,18,2022
535,Iowa,70571.0,37949.0,1695226.0,1692129.0,1627434.0,64695.0,38165.0,66969.0,32575.0,49102.0,21513.0,11504.0,343141.0,38.4,3188836.0,914.0,181600.0,20405.0,568254.0,84538.0,255181.0,433380.0,148289.0,36031.0,27629.0,19,2022
536,Kansas,69747.0,38108.0,1533709.0,1513506.0,1452870.0,60636.0,35899.0,65695.0,32676.0,42806.0,20926.0,10619.0,329870.0,37.1,2935922.0,986.0,189300.0,25436.0,415315.0,79418.0,171665.0,417263.0,185313.0,38167.0,27522.0,20,2022
537,Kentucky,60183.0,33515.0,2147538.0,2133954.0,2025396.0,108558.0,42671.0,68692.0,31974.0,50930.0,25084.0,11845.0,704758.0,39.1,4502935.0,902.0,177000.0,36539.0,806274.0,196996.0,269411.0,478134.0,241185.0,56939.0,35681.0,21,2022
538,Louisiana,57852.0,32981.0,2180175.0,2161343.0,2019199.0,142144.0,40208.0,68194.0,23371.0,47225.0,24818.0,10697.0,842038.0,37.6,4640546.0,996.0,198300.0,43616.0,854193.0,171265.0,215867.0,519481.0,206717.0,56332.0,33039.0,22,2022
539,Maine,68251.0,39718.0,714333.0,712132.0,683370.0,28762.0,15632.0,27351.0,11945.0,19552.0,10009.0,4786.0,145491.0,44.8,1366949.0,1009.0,244800.0,6442.0,261945.0,49650.0,103134.0,214733.0,90861.0,22065.0,15603.0,23,2022
540,Maryland,98461.0,49865.0,3331958.0,3300378.0,3131413.0,168965.0,101013.0,231094.0,133968.0,127857.0,103221.0,58148.0,558567.0,39.1,6161707.0,1598.0,380500.0,68023.0,885579.0,127145.0,292090.0,952916.0,590587.0,135879.0,119364.0,24,2022
541,Massachusetts,96505.0,53513.0,3882906.0,3877649.0,3671485.0,206164.0,121897.0,254187.0,130045.0,136055.0,106931.0,46136.0,672361.0,39.8,6984205.0,1588.0,483900.0,86614.0,990524.0,137375.0,374880.0,1234320.0,717317.0,153045.0,154129.0,25,2022
542,Michigan,68505.0,37929.0,5018590.0,5013611.0,4711444.0,302167.0,113773.0,258090.0,101275.0,134199.0,80038.0,36559.0,1293164.0,39.9,10057921.0,1037.0,201100.0,83826.0,1694166.0,276452.0,673750.0,1311608.0,627217.0,132170.0,89356.0,26,2022
543,Minnesota,84313.0,44947.0,3116753.0,3112649.0,2989152.0,123497.0,89954.0,164594.0,85236.0,109707.0,58870.0,30509.0,516284.0,38.5,5695292.0,1178.0,286800.0,54955.0,800667.0,117428.0,452032.0,965593.0,364292.0,89655.0,60300.0,27,2022
544,Mississippi,52985.0,29209.0,1344337.0,1331419.0,1245900.0,85519.0,19067.0,33671.0,11247.0,27549.0,10293.0,4658.0,548804.0,38.1,2958846.0,896.0,151000.0,28501.0,468731.0,118051.0,209117.0,286132.0,131671.0,30003.0,22265.0,28,2022
545,Missouri,65920.0,36754.0,3107514.0,3087517.0,2954860.0,132657.0,70215.0,127776.0,69556.0,94162.0,45945.0,24790.0,766582.0,38.8,6154422.0,957.0,199400.0,40330.0,1087681.0,192752.0,345329.0,804597.0,370034.0,80507.0,54700.0,29,2022
546,Montana,66341.0,37837.0,559429.0,555742.0,534107.0,21635.0,9596.0,20775.0,8383.0,12902.0,8115.0,3235.0,132329.0,40.1,1091840.0,974.0,305700.0,3363.0,175154.0,35784.0,72238.0,170549.0,59333.0,15762.0,11983.0,30,2022
547,Nebraska,71722.0,38585.0,1054285.0,1047813.0,1015656.0,32157.0,26173.0,43851.0,24201.0,29627.0,14235.0,7935.0,198466.0,36.9,1958939.0,987.0,205600.0,21604.0,280742.0,45131.0,139287.0,280101.0,106137.0,25032.0,18160.0,31,2022
548,Nevada,71646.0,37945.0,1578524.0,1566279.0,1456370.0,109909.0,29704.0,48745.0,25197.0,36580.0,16688.0,8725.0,389456.0,38.5,3104817.0,1382.0,373800.0,45599.0,503894.0,90629.0,186225.0,371761.0,139842.0,37727.0,22673.0,32,2022
549,New Hampshire,90845.0,48250.0,770353.0,768414.0,740988.0,27426.0,19351.0,46105.0,21941.0,23311.0,15426.0,8118.0,98162.0,43.1,1379610.0,1336.0,337100.0,7152.0,229881.0,41093.0,100541.0,236189.0,116378.0,19939.0,16942.0,33,2022
550,New Jersey,97126.0,50995.0,4939081.0,4927193.0,4619369.0,307824.0,167773.0,260395.0,157737.0,159309.0,94026.0,51296.0,879179.0,40.0,9249063.0,1577.0,401400.0,109116.0,1511209.0,163416.0,430063.0,1636308.0,785250.0,182433.0,111577.0,34,2022
551,New Mexico,58722.0,32667.0,976697.0,962817.0,902828.0,59989.0,16854.0,45005.0,16102.0,21683.0,15131.0,5946.0,378651.0,38.6,2112463.0,966.0,216000.0,20560.0,305319.0,66748.0,128685.0,230705.0,131594.0,26832.0,27773.0,35,2022
552,New York,81386.0,47173.0,10279583.0,10253938.0,9615537.0,638401.0,288271.0,403856.0,226426.0,303128.0,155434.0,74513.0,2655662.0,39.3,19994379.0,1507.0,384100.0,356478.0,2933147.0,561245.0,1238616.0,3033763.0,1731771.0,435559.0,238322.0,36,2022
553,North Carolina,66186.0,37641.0,5290874.0,5188874.0,4925500.0,263374.0,125320.0,229840.0,126909.0,157806.0,90289.0,47812.0,1357418.0,39.1,10470214.0,1093.0,234900.0,94221.0,1505077.0,299329.0,720557.0,1533552.0,648712.0,139534.0,107092.0,37,2022
554,North Dakota,73959.0,40748.0,423612.0,416963.0,404772.0,12191.0,8144.0,14667.0,5346.0,9366.0,4437.0,1987.0,80810.0,35.4,776874.0,912.0,232500.0,4491.0,111395.0,20742.0,72298.0,113131.0,33064.0,7189.0,5710.0,38,2022
555,Ohio,66990.0,37729.0,5998649.0,5987111.0,5686919.0,300192.0,141441.0,258846.0,128933.0,163451.0,86058.0,43580.0,1526507.0,39.6,11774683.0,945.0,183300.0,85033.0,2315749.0,310108.0,715379.0,1515763.0,696826.0,148249.0,98487.0,39,2022
556,Oklahoma,61364.0,33630.0,1915098.0,1892374.0,1800158.0,92216.0,36896.0,67493.0,31453.0,49109.0,21160.0,10416.0,585991.0,36.9,3970497.0,934.0,170500.0,33398.0,674369.0,132785.0,217129.0,465739.0,177413.0,42157.0,29429.0,40,2022
557,Oregon,76632.0,41805.0,2169277.0,2165226.0,2045480.0,119746.0,50500.0,113207.0,53053.0,61198.0,41131.0,17601.0,494158.0,39.9,4229374.0,1373.0,423100.0,37458.0,542883.0,131179.0,272990.0,654185.0,283031.0,72199.0,54744.0,41,2022
558,Pennsylvania,73170.0,41234.0,6689654.0,6680740.0,6322011.0,358729.0,180017.0,304531.0,153824.0,192582.0,108936.0,53316.0,1482439.0,40.8,12989208.0,1110.0,226200.0,100550.0,2710001.0,348743.0,805392.0,1844355.0,884422.0,199768.0,152773.0,42,2022
559,Rhode Island,81370.0,43324.0,592606.0,588670.0,554054.0,34616.0,14384.0,26401.0,12831.0,16169.0,10416.0,4826.0,118033.0,40.1,1094250.0,1195.0,343100.0,14016.0,173104.0,34107.0,63413.0,165487.0,80811.0,19272.0,14255.0,44,2022
560,South Carolina,63623.0,36072.0,2517626.0,2479960.0,2351749.0,128211.0,48187.0,94939.0,41209.0,59265.0,30697.0,15694.0,717849.0,40.0,5142750.0,1065.0,216200.0,40013.0,853211.0,158344.0,357618.0,674340.0,305597.0,62767.0,46066.0,45,2022
561,South Dakota,69457.0,36850.0,471697.0,468056.0,453504.0,14552.0,7686.0,15422.0,6468.0,11013.0,6184.0,2665.0,105542.0,37.5,890342.0,878.0,219500.0,5441.0,148100.0,27962.0,72002.0,123313.0,38604.0,10123.0,6821.0,46,2022
562,Tennessee,64035.0,36040.0,3450165.0,3430845.0,3258016.0,172829.0,74499.0,122186.0,62478.0,89109.0,43356.0,21644.0,943583.0,38.9,6923772.0,1047.0,232100.0,54747.0,1232458.0,265941.0,367186.0,889401.0,368384.0,89488.0,66397.0,47,2022
563,Texas,73035.0,37514.0,14784312.0,14674135.0,13908128.0,766007.0,367707.0,691254.0,360730.0,425191.0,212845.0,117125.0,3990326.0,35.2,29243342.0,1251.0,238000.0,462389.0,3792935.0,833194.0,1435330.0,3919003.0,1598654.0,341512.0,242618.0,48,2022
564,Utah,86833.0,37023.0,1702399.0,1696258.0,1639398.0,56860.0,51493.0,100951.0,60086.0,43114.0,25252.0,13960.0,275188.0,31.4,3283809.0,1302.0,408500.0,21356.0,383506.0,58867.0,194933.0,468541.0,173551.0,36570.0,29475.0,49,2022
565,Vermont,74014.0,41680.0,351783.0,350677.0,337211.0,13466.0,7527.0,14448.0,6999.0,9492.0,5730.0,2401.0,64739.0,42.9,643816.0,1149.0,272400.0,2750.0,112763.0,13934.0,39344.0,111614.0,57539.0,12438.0,9939.0,50,2022
566,Virginia,87249.0,47210.0,4570843.0,4442586.0,4245585.0,197001.0,142954.0,300039.0,190847.0,168552.0,116796.0,73927.0,836686.0,38.7,8624511.0,1440.0,339800.0,79107.0,1184055.0,227829.0,461866.0,1366160.0,780607.0,158770.0,119285.0,51,2022
567,Washington,90325.0,48685.0,4010799.0,3949085.0,3752076.0,197009.0,100818.0,286866.0,174021.0,122051.0,94359.0,53285.0,747538.0,38.0,7688549.0,1592.0,473400.0,75599.0,957379.0,207751.0,541092.0,1244437.0,569699.0,123220.0,92087.0,53,2022
568,West Virginia,55217.0,31462.0,786112.0,783715.0,736212.0,47503.0,12882.0,24559.0,10828.0,16269.0,8045.0,3314.0,291860.0,42.6,1792967.0,831.0,145800.0,11571.0,421521.0,80812.0,101487.0,171758.0,84486.0,18450.0,14085.0,54,2022
569,Wisconsin,72458.0,40130.0,3129606.0,3125976.0,3020890.0,105086.0,70889.0,141109.0,66642.0,91625.0,52732.0,24406.0,611661.0,39.9,5882128.0,992.0,231400.0,38573.0,1071376.0,139878.0,451044.0,852632.0,319419.0,70555.0,53667.0,55,2022
570,Wyoming,72495.0,39547.0,302838.0,299351.0,287895.0,11456.0,4082.0,10136.0,3074.0,5457.0,3485.0,1087.0,60134.0,38.5,577929.0,933.0,269900.0,2890.0,88797.0,21480.0,46082.0,71313.0,31053.0,6077.0,5138.0,56,2022
571,Puerto Rico,24002.0,15637.0,1250216.0,1247027.0,1081330.0,165697.0,22236.0,25542.0,9836.0,31643.0,12147.0,3603.0,1368360.0,43.7,3272382.0,545.0,121800.0,51914.0,617845.0,54436.0,271432.0,482139.0,134673.0,30748.0,30891.0,72,2022
